-301	-301	-301	300	300	300	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-301	-301	300	300	300	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-300	-300	300	300	300	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-301	-301	300	300	300	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-301	299	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-301	299	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-301	-300	299	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-300	-300	299	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-300	-300	299	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-300	299	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-301	300	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-301	299	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-300	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-300	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-300	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-300	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-300	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-301	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-301	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-301	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-300	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-300	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-300	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-300	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-300	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-301	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-301	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-301	-300	299	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-300	299	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-300	299	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-300	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-300	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-300	-300	299	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-300	-300	299	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-300	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-301	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-300	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-300	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-300	-300	299	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-301	-300	299	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-301	-301	299	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-301	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-300	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-300	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-300	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-300	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-300	-300	300	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-301	299	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-301	299	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-301	299	299	300	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-300	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-300	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-300	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-300	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-301	-301	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-301	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-300	-300	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-300	-300	-301	299	299	299	0	0	0	0	0	0	0	0	0	0	0	0	
-299	-299	-299	298	298	298	0	0	0	0	0	0	0	0	0	0	0	0	
-294	-294	-294	293	293	293	0	0	0	0	0	0	0	0	0	0	0	0	
-285	-285	-285	284	284	284	0	0	0	0	0	0	0	0	0	0	0	0	
-272	-272	-272	271	271	271	0	0	0	0	0	0	0	0	0	0	0	0	
-256	-256	-256	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	
-236	-236	-236	235	235	235	0	0	0	0	0	0	0	0	0	0	0	0	
-213	-213	-213	211	211	212	0	0	0	0	0	0	0	0	0	0	0	0	
-185	-186	-185	184	184	184	0	0	0	0	0	0	0	0	0	0	0	0	
-155	-155	-155	154	154	154	0	0	0	0	0	0	0	0	0	0	0	0	
-123	-123	-123	122	122	122	0	0	0	0	0	0	0	0	0	0	0	0	
-95	-95	-95	94	94	94	0	0	0	0	0	0	0	0	0	0	0	0	
-70	-70	-70	69	69	69	0	0	0	0	0	0	0	0	0	0	0	0	
-50	-49	-50	49	49	49	0	0	0	0	0	0	0	0	0	0	0	0	
-32	-32	-33	32	32	32	0	0	0	0	0	0	0	0	0	0	0	0	
-19	-19	-19	18	18	18	0	0	0	0	0	0	0	0	0	0	0	0	
-9	-9	-9	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	
-3	-3	-3	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
-1	0	-1	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	
-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	
-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	-1	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	
0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	-1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	
0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	
